z,dens
-29.5,3.3369224449296917
-28.5,3.3288348347534873
-27.5,3.3342967488561004
-26.5,3.3534504806513907
-25.5,3.3868194116712664
-24.5,3.4353565659474783
-23.5,3.5005365462142177
-22.5,3.5845112460893365
-21.5,3.6903683798272353
-20.5,3.822569120211841
-19.5,3.987722166447897
-18.5,4.1960447802783305
-17.5,4.464375756270095
-16.5,4.823181761083487
-15.5,5.3358228543199555
-14.5,6.166027046289362
-13.5,7.8945534873267995
-12.5,3.7605476322716656
-11.5,43.99347712359393
-10.5,23.97609459290464
-9.5,6.506823755963273
-8.5,5.0336200680779095
-7.5,22.276199691094895
-6.5,20.117848521397494
-5.5,41.64894454771798
-4.5,14.087253680449939
-3.5,57.932361724815934
-2.5,39.95329684819146
-1.5,780.3574592372331
-0.5,2322.7470778329903
0.5,1738.068849643228
1.5,504.42193431083484
2.5,71.21932228211844
3.5,46.78346635814727
4.5,32.990482229505204
5.5,38.4029070304686
6.5,38.08362910960963
7.5,31.58066806655497
8.5,37.490337875601114
9.5,19.31228781707856
10.5,113.4946657569278
11.5,257.8773357806812
12.5,218.8154318788319
13.5,137.50096032700395
14.5,23.534623234560044
15.5,13.265912212916758
16.5,6.833353149859929
17.5,5.910340789813052
18.5,5.281732343809549
19.5,4.8316938363567585
20.5,4.492315165219597
21.5,4.228029529415791
22.5,4.0180425564013005
23.5,3.8492362278867893
24.5,3.712887901704521
25.5,3.6029795484443206
26.5,3.515255234103722
27.5,3.4466646154152922
28.5,3.3950205590186058
29.5,3.3587830973969766
