z,dens
-29.5,1.5374944044318735
-28.5,1.5388872426964058
-27.5,1.544308688112991
-26.5,1.5532983262020896
-25.5,1.5654842675893983
-24.5,1.5804844441250951
-23.5,1.5978097201645038
-22.5,1.616736992110018
-21.5,1.6361117499753512
-20.5,1.654012200783953
-19.5,1.667150794600849
-18.5,1.6698020637514979
-17.5,1.6521238873868012
-16.5,1.6003972932382606
-15.5,1.5374215447981203
-14.5,2.06778433767494
-13.5,7.509858590391161
-12.5,9.230499168343334
-11.5,13.441879796733675
-10.5,1.7806769112995184
-9.5,12.019518075119569
-8.5,1.6433869277070134
-7.5,18.2381985449153
-6.5,4.433043157415309
-5.5,27.174834233021446
-4.5,36.048696432898694
-3.5,184.11817231037392
-2.5,354.58955885416907
-1.5,630.7601304351537
-0.5,584.5966923617449
0.5,263.4764763512018
1.5,195.94787662461823
2.5,104.92737445611532
3.5,106.68589389203409
4.5,100.81895736351152
5.5,119.65144083330962
6.5,96.16671758722727
7.5,86.78508700921478
8.5,65.35827582871522
9.5,75.01777231849726
10.5,77.74650461802344
11.5,94.30323974000756
12.5,56.638388394205556
13.5,112.14052903340065
14.5,140.7618439620089
15.5,138.59152956999264
16.5,146.1932082829703
17.5,116.73028345061859
18.5,92.81022777728747
19.5,47.049089385641736
20.5,11.488341124570754
21.5,5.19668297146037
22.5,7.43148558840138
23.5,4.189654065501575
24.5,1.7703476209676192
25.5,1.6550387780463403
26.5,1.5980845395708774
27.5,1.5674634139976087
28.5,1.5500489328623483
29.5,1.5408201793653054
