z,dens
-29.5,0.1606720643170274
-28.5,0.15991550297970883
-27.5,0.15949500533576547
-26.5,0.15939484275296084
-25.5,0.15975724766148858
-24.5,0.16132783619832716
-23.5,0.1670741961654349
-22.5,0.1879396745823295
-21.5,0.260587957414685
-20.5,0.49999081719177946
-19.5,1.4662492288054254
-18.5,2.7173660689460153
-17.5,8.641822102879956
-16.5,15.577844054422394
-15.5,30.142130751665007
-14.5,6.152728242103716
-13.5,12.159809959407097
-12.5,2.442228760740537
-11.5,6.188666985726686
-10.5,3.4257494536558633
-9.5,4.662586473227918
-8.5,1.8834141597007537
-7.5,4.954957816452362
-6.5,7.486353111723243
-5.5,3.66266384492546
-4.5,5.051789232283407
-3.5,3.0417513274823613
-2.5,8.192169333914933
-1.5,5.033501297151979
-0.5,5.5115483003396255
0.5,4.967069572994762
1.5,4.807719621210355
2.5,4.522113284998327
3.5,12.420708452996355
4.5,4.545777732086626
5.5,19.509412698842088
6.5,17.020698806435302
7.5,2.7246138720426614
8.5,3.971618955225481
9.5,1.5443016002339829
10.5,3.2080759486524344
11.5,3.274073971973334
12.5,12.46161646731366
13.5,3.8462618383723393
14.5,0.3286541580629454
15.5,0.2152306783224484
16.5,0.22219814889724263
17.5,0.21903596191988722
18.5,0.21240322741869677
19.5,0.2049191967240447
20.5,0.19761792992383548
21.5,0.19090074178970998
22.5,0.18490550535499511
23.5,0.17965747184440792
24.5,0.175134200390284
25.5,0.17129443006018552
26.5,0.16809084697022728
27.5,0.16547520849922256
28.5,0.16339958017249367
29.5,0.16181547123010034
