z,dens
-29.5,0.1128632398063459
-28.5,0.1169135194540155
-27.5,0.12191269594982913
-26.5,0.12801202294843242
-25.5,0.13540851107160143
-24.5,0.14435925425936186
-23.5,0.15520089880092738
-22.5,0.16837481937558682
-21.5,0.1844546666122366
-20.5,0.2041559090520287
-19.5,0.2282349138253382
-18.5,0.25685668975552434
-17.5,0.2862638147700329
-16.5,0.2885818009283361
-15.5,0.03181953522777076
-14.5,5.854982640317166
-13.5,44.8910594436828
-12.5,110.603218292821
-11.5,211.73182448095923
-10.5,324.43189112682796
-9.5,430.7094164083218
-8.5,529.5158531043959
-7.5,506.8281711362489
-6.5,555.3457366044146
-5.5,588.7568716828099
-4.5,552.6928905492551
-3.5,249.707437201713
-2.5,75.09309279523997
-1.5,41.05163805048202
-0.5,5.022098677971615
0.5,2.7937429857655873
1.5,0.850042877651407
2.5,0.7251286233518536
3.5,0.574305734225358
4.5,0.46639717348065246
5.5,0.3878510587866121
6.5,0.32918478957496233
7.5,0.2843288486840483
8.5,0.24933993292202122
9.5,0.22158553882653176
10.5,0.1992599091991922
11.5,0.18109348416397342
12.5,0.16617404588521514
13.5,0.15383359062703422
14.5,0.14357490306930903
15.5,0.1350227626667226
16.5,0.1278908276072851
17.5,0.12195873878500463
18.5,0.11705603747099956
19.5,0.1130507242830651
20.5,0.10984104752792534
21.5,0.1073495888462803
22.5,0.10551902414262335
23.5,0.10430914336479358
24.5,0.10369485331648151
25.5,0.10366498800050084
26.5,0.1042218270721673
27.5,0.10538128598964916
28.5,0.10717380001350812
29.5,0.10964598607460276
