z,dens
-29.5,0.4044051674489567
-28.5,0.3854659659052274
-27.5,0.3696552550136232
-26.5,0.35650220061557136
-25.5,0.34569458250092333
-24.5,0.33703574664740177
-23.5,0.330427768981824
-22.5,0.32586918427255585
-21.5,0.3234620946820183
-20.5,0.3234210832963903
-19.5,0.32605673314716677
-18.5,0.33162422059257474
-17.5,0.3395746387467991
-16.5,0.3450540278712872
-15.5,0.3215015832240338
-14.5,0.22079516941722185
-13.5,9.38451250273852
-12.5,8.745816868847305
-11.5,0.2199075842012846
-10.5,3.644929035057583
-9.5,8.583705294227654
-8.5,9.29188209580247
-7.5,3.8705835368706203
-6.5,7.51666419950108
-5.5,8.797627949439562
-4.5,9.203006581916185
-3.5,10.421381894109823
-2.5,7.186798544771414
-1.5,5.542008610723727
-0.5,7.679185345887191
0.5,7.99930212578852
1.5,7.818980025746923
2.5,8.129756106607097
3.5,8.612001313396762
4.5,6.835459601087013
5.5,10.007670044697123
6.5,8.308735059740139
7.5,10.080034754114605
8.5,11.080587934382105
9.5,12.587631480241079
10.5,12.60202122994669
11.5,9.786248397156895
12.5,11.778574591390921
13.5,12.540287930043496
14.5,12.876609876515461
15.5,13.675551372963465
16.5,9.231163044440041
17.5,10.898816714805301
18.5,28.379328914192094
19.5,146.35713871400733
20.5,194.86558508351268
21.5,109.93401759518018
22.5,33.69899523704198
23.5,14.33200465877251
24.5,2.365862646766038
25.5,0.6496694837407364
26.5,0.5430791208164758
27.5,0.49100683396066075
28.5,0.45515057564677014
29.5,0.427206509406924
