z,dens
-29.5,0.9362144276884917
-28.5,0.9473012201233892
-27.5,0.96010343609083
-26.5,0.9744055664674919
-25.5,0.9898412684775992
-24.5,1.0057925721953829
-23.5,1.0212217369431682
-22.5,1.0343873610498162
-21.5,1.0423662941724907
-20.5,1.040289873354185
-19.5,1.0204374284409574
-18.5,0.9735411022285527
-17.5,0.9129218947848944
-16.5,1.0688972969137487
-15.5,2.5708990851689553
-14.5,18.03381691973693
-13.5,64.35557440114972
-12.5,207.02399123031853
-11.5,482.4285107863598
-10.5,575.7812537095273
-9.5,805.5340186442622
-8.5,846.5979051840625
-7.5,738.538012567053
-6.5,609.1363613362546
-5.5,326.4222071115988
-4.5,105.40164921738071
-3.5,17.663229350825933
-2.5,11.627208741285118
-1.5,4.031541886220497
-0.5,3.3069484842046637
0.5,2.782652051568194
1.5,2.418571876693959
2.5,2.1488050682117916
3.5,1.940027890194876
4.5,1.7734910424140897
5.5,1.6376842647832213
6.5,1.5250733908590697
7.5,1.4304838630921202
8.5,1.3502272453594444
9.5,1.2815958784049297
10.5,1.2225542116798438
11.5,1.171541801184331
12.5,1.12734294739823
13.5,1.0889977845252599
14.5,1.0557400688674883
15.5,1.0269526838925642
16.5,1.0021352066046274
17.5,0.9808798689409746
18.5,0.9628534745079965
19.5,0.94778360738264
20.5,0.9354479715625653
21.5,0.9256660285171028
22.5,0.9182923161302546
23.5,0.9132109705818064
24.5,0.9103310535089483
25.5,0.909582319689221
26.5,0.9109110462791676
27.5,0.9142754750802266
28.5,0.9196402741636868
29.5,0.9269691660597069
