z,dens
-29.5,1.5475615154866318
-28.5,1.5421354639273408
-27.5,1.5402217950804487
-26.5,1.5416709331501623
-25.5,1.546327086913882
-24.5,1.5540034462957024
-23.5,1.5644440848014638
-22.5,1.577262381110254
-21.5,1.5918371581253572
-20.5,1.607130397751767
-19.5,1.6213544369570703
-18.5,1.6313422117945537
-17.5,1.6313452333979312
-16.5,1.6111067021227339
-15.5,1.5594677313684973
-14.5,1.667655681131113
-13.5,25.000225552885087
-12.5,19.66592463672737
-11.5,18.189898862930416
-10.5,25.1984699597286
-9.5,9.793913229668844
-8.5,20.873026573198647
-7.5,17.62939576491584
-6.5,28.958024654019855
-5.5,23.392534207629275
-4.5,45.68652261820011
-3.5,39.566632805461
-2.5,52.747176119250945
-1.5,85.82956643267576
-0.5,243.7474041581155
0.5,198.12787711541546
1.5,669.7161544060866
2.5,1157.440968130139
3.5,580.3305239211272
4.5,142.5692363277743
5.5,28.221989891794514
6.5,15.785453408187445
7.5,4.392780402818283
8.5,4.228860049221
9.5,3.7073645811919307
10.5,3.3311911190324857
11.5,3.037548133260717
12.5,2.8004581122373486
13.5,2.6048475396594686
14.5,2.4409967275490714
15.5,2.3022094928889203
16.5,2.1836610564595667
17.5,2.0817616839132076
18.5,1.9937755407666269
19.5,1.9175782867589655
20.5,1.8514957585742375
21.5,1.7941927771926718
22.5,1.7445943254404885
23.5,1.701828364942077
24.5,1.6651835206282335
25.5,1.6340771991200589
26.5,1.6080311386504633
27.5,1.586652285112884
28.5,1.5696174533323872
29.5,1.5566605753719027
