z,dens
-29.5,1.5077179025922758
-28.5,1.4267419145889118
-27.5,1.3584692587794318
-26.5,1.3008359724713066
-25.5,1.252320105628177
-24.5,1.211817559236057
-23.5,1.1785715254510396
-22.5,1.1521458580370294
-21.5,1.1324449834763801
-20.5,1.1197988258734728
-19.5,1.115160794813972
-18.5,1.1205343942440815
-17.5,1.139919174215491
-16.5,1.1815783830391433
-15.5,1.2641454841277482
-14.5,1.4359347509764333
-13.5,1.8512624127315742
-12.5,3.1602420518504024
-11.5,8.600686787200432
-10.5,1.4142472375357498
-9.5,2.6593620887224794
-8.5,2.4805761317648614
-7.5,3.3475509526957414
-6.5,5.080987796907485
-5.5,8.098247757588966
-4.5,10.538813934217144
-3.5,6.245065127428271
-2.5,6.103069332401616
-1.5,4.15586047575237
-0.5,6.7480231536067725
0.5,5.369148246683207
1.5,6.1177666646389595
2.5,5.2744488311221795
3.5,8.440857067145789
4.5,5.512614567116905
5.5,22.420582416830054
6.5,21.582002838076434
7.5,10.703734811998324
8.5,15.485304089685984
9.5,10.703575480875177
10.5,18.404972342689042
11.5,48.596178490065746
12.5,57.54185361178308
13.5,204.9914489055911
14.5,262.4005796486564
15.5,424.5724224304565
16.5,489.8149010637913
17.5,529.3899037605894
18.5,390.86797538344956
19.5,162.61510860873685
20.5,78.14760467311633
21.5,29.079233884247742
22.5,10.248799646635321
23.5,2.8005568200381603
24.5,2.5441096750713608
25.5,2.2553992939703345
26.5,2.0349466335647075
27.5,1.8609164343470423
28.5,1.7200923326660253
29.5,1.604205876151643
