z,dens
-29.5,1.3169115002230782
-28.5,1.2745748203753706
-27.5,1.240731319725217
-26.5,1.2148422740887965
-25.5,1.1969054247024546
-24.5,1.187632408488051
-23.5,1.188860673898164
-22.5,1.2044730063255806
-21.5,1.2425381700428821
-20.5,1.3207627897444698
-19.5,1.4824447875098998
-18.5,1.8546962074991657
-17.5,2.9660797542386597
-16.5,9.95093088354449
-15.5,9.953431320547654
-14.5,3.2027481426486144
-13.5,7.610189683689187
-12.5,1.4975866043467445
-11.5,3.9512830562398173
-10.5,1.7411313296159916
-9.5,5.476938638712381
-8.5,4.433754575304927
-7.5,7.6646686380518805
-6.5,3.766703952241381
-5.5,10.375621064890744
-4.5,2.279651446231911
-3.5,9.883779865388112
-2.5,8.75884794252599
-1.5,16.785089087985916
-0.5,15.20173425916424
0.5,17.30589753778844
1.5,19.76373330297375
2.5,35.02078131961984
3.5,41.93608243472133
4.5,169.86915254435735
5.5,274.6375675567938
6.5,106.6963404062047
7.5,44.17582682775938
8.5,22.26796193463606
9.5,23.83228324420849
10.5,25.014963030746163
11.5,31.228657135925943
12.5,38.39971148226532
13.5,63.09018980049281
14.5,149.99717203518037
15.5,236.70094517170088
16.5,221.8488699662626
17.5,173.37138316839443
18.5,157.3717902906132
19.5,109.24376499113461
20.5,30.45968964303038
21.5,35.70109837022013
22.5,2.987534719987366
23.5,1.8523983946945097
24.5,1.81272134929336
25.5,1.703414737657942
26.5,1.5979016901172536
27.5,1.507327574620924
28.5,1.431594689693201
29.5,1.3687568887148047
