z,dens
-29.5,0.28152507058450826
-28.5,0.2773334977583826
-27.5,0.27394938057935503
-26.5,0.27128571488611514
-25.5,0.2692641240145472
-24.5,0.26781292407841023
-23.5,0.2668710248177072
-22.5,0.2664084185432128
-21.5,0.2664969787385137
-20.5,0.2675431456283978
-19.5,0.27108339736291265
-18.5,0.282719217483948
-17.5,0.323725016333579
-16.5,0.4772637751411254
-15.5,1.0837381015310188
-14.5,5.937247154221269
-13.5,1.1931882923215356
-12.5,2.7455789546865383
-11.5,0.9912792666361966
-10.5,1.9336604340964654
-9.5,0.9698908227252
-8.5,1.871951512532064
-7.5,0.2815441890871273
-6.5,2.9102913425095833
-5.5,4.071106475864474
-4.5,9.478418162035256
-3.5,13.141890190639712
-2.5,5.621631839512617
-1.5,5.910374580676404
-0.5,5.348707116973605
0.5,4.005219431831904
1.5,10.077919588454431
2.5,11.26510208332979
3.5,24.016455050277404
4.5,18.405800426406277
5.5,18.14926003619233
6.5,13.57204985663492
7.5,12.175088450553266
8.5,12.540868990372195
9.5,9.703750919883404
10.5,9.72153727822238
11.5,7.2978158729298075
12.5,6.254758212118637
13.5,2.9103810095717786
14.5,2.3666963102521827
15.5,3.391936435517247
16.5,4.180117097436507
17.5,0.27289301966241475
18.5,0.4839196581074142
19.5,0.4432594204549756
20.5,0.410407630312601
21.5,0.384193354202027
22.5,0.36300053520303444
23.5,0.3455888715055051
24.5,0.33110336965620724
25.5,0.31894948887126895
26.5,0.30870199396176906
27.5,0.3000476984942027
28.5,0.29274965565181005
29.5,0.28662411073826777
