z,dens
-29.5,0.9511616141390354
-28.5,0.969214875131449
-27.5,0.9965643033157391
-26.5,1.0340217521505197
-25.5,1.083234191498757
-24.5,1.1469911298649647
-23.5,1.2298612898181132
-22.5,1.3394931034711348
-21.5,1.4894444545953933
-20.5,1.7060609422738322
-19.5,2.0481735267743217
-18.5,2.6794666551679405
-17.5,4.273731138809604
-16.5,13.50112012696793
-15.5,15.216601024015288
-14.5,20.11271291707871
-13.5,8.335059404198656
-12.5,7.908879494902266
-11.5,26.167656376568647
-10.5,21.20317494732191
-9.5,34.074921801668644
-8.5,76.82401820758422
-7.5,67.10595820705083
-6.5,100.36832032895705
-5.5,122.98399257776413
-4.5,304.0766469608222
-3.5,467.6048445145286
-2.5,484.79864858078184
-1.5,323.1935810669777
-0.5,98.40736809764061
0.5,31.948462408181705
1.5,12.49277291972042
2.5,17.857086612001428
3.5,14.315097185456251
4.5,18.508770482658868
5.5,16.52721507577899
6.5,23.112392663310818
7.5,15.015391410165728
8.5,17.09126427785431
9.5,9.366748121182958
10.5,19.549922095085204
11.5,19.941695789557823
12.5,94.99233913522522
13.5,129.723102041142
14.5,130.57247792691925
15.5,137.50151764728372
16.5,108.85488324506174
17.5,88.97300218459347
18.5,34.860106059995516
19.5,32.939196799947794
20.5,32.96989975573417
21.5,17.492702580178175
22.5,0.5509609705994244
23.5,1.2310129871174247
24.5,1.1092006808380228
25.5,1.0309653415794593
26.5,0.9832405217502026
27.5,0.9559402441096054
28.5,0.9433535050508512
29.5,0.9423156110219192
