z,dens
-29.5,2.2712260715886647
-28.5,2.314012307903751
-27.5,2.3666528380447325
-26.5,2.4305377418961074
-25.5,2.5075270296547667
-24.5,2.6001448963513734
-23.5,2.711891174599914
-22.5,2.847763011640127
-21.5,3.015177052496038
-20.5,3.225712634209006
-19.5,3.498699863631088
-18.5,3.869479670166604
-17.5,4.411599964731564
-16.5,5.311954056906965
-15.5,7.24719632574913
-14.5,15.776001252868191
-13.5,19.995051212928587
-12.5,14.18814149730537
-11.5,21.113526739252126
-10.5,24.046141397488494
-9.5,34.57810239845127
-8.5,38.65671068825664
-7.5,26.421732951409112
-6.5,29.386911272476752
-5.5,25.963246984364314
-4.5,42.98590725297397
-3.5,23.19821447410595
-2.5,78.19209907143545
-1.5,135.7381128549903
-0.5,931.0438456519772
0.5,1634.4190452444423
1.5,580.4390325027875
2.5,66.6408716884012
3.5,12.889107341183323
4.5,8.301299075430592
5.5,4.157983358656024
6.5,3.9203027320958768
7.5,3.676880561287697
8.5,3.459197397135716
9.5,3.2660770591995654
10.5,3.096186821386445
11.5,2.947545713573878
12.5,2.8179178717207707
13.5,2.7051263147843203
14.5,2.6072026489602123
15.5,2.5224361146514727
16.5,2.4493734599993764
17.5,2.386798365714159
18.5,2.333704672557386
19.5,2.289269968783861
20.5,2.252832281097445
21.5,2.2238708168283354
22.5,2.2019909221206353
23.5,2.186913140027562
24.5,2.178466222762249
25.5,2.1765840568790193
26.5,2.1813066524806057
27.5,2.1927856224432696
28.5,2.211294960585431
29.5,2.2372484770805037
