z,dens
-29.5,1.9714863771085902
-28.5,2.00206360221204
-27.5,2.039796414967122
-26.5,2.085527050903863
-25.5,2.140373079750442
-24.5,2.2058385228656627
-23.5,2.28399485840002
-22.5,2.377791587243775
-21.5,2.491624301712428
-20.5,2.632459655416709
-19.5,2.812298897936303
-18.5,3.0543316720495106
-17.5,3.4113598584623053
-16.5,4.037938214030361
-15.5,5.631688420467875
-14.5,16.08734910528585
-13.5,4.940586501885268
-12.5,2.6179067207537647
-11.5,3.4986021934624083
-10.5,6.91695826172808
-9.5,4.239957430516834
-8.5,23.79245772490018
-7.5,20.687927927445347
-6.5,33.91772057547562
-5.5,11.285259462884602
-4.5,58.703091957718364
-3.5,44.484996469428054
-2.5,71.68353960756781
-1.5,102.89947071383693
-0.5,1006.3635978313891
0.5,1723.9968331349469
1.5,703.4544897162332
2.5,161.503954770288
3.5,41.776849592467194
4.5,4.304613521036046
5.5,2.6826375150803203
6.5,2.817457931887641
7.5,2.8245007128920396
8.5,2.7667575740666495
9.5,2.6819867290724746
10.5,2.589060558725053
11.5,2.49709271343407
12.5,2.4103519381652494
13.5,2.3306883520158856
14.5,2.2587390002189633
15.5,2.1945397962445736
16.5,2.1378424296716982
17.5,2.088280736762002
18.5,2.04545845652971
19.5,2.0089952237290167
20.5,1.9785501919207533
21.5,1.9538337403186183
22.5,1.9346130274281834
23.5,1.9207146471687777
24.5,1.912026291877921
25.5,1.9084986082023083
26.5,1.9101480769481713
27.5,1.9170616203785744
28.5,1.9294036798891583
29.5,1.9474267039430206
