z,dens
-29.5,0.658810130706979
-28.5,0.6296015510877718
-27.5,0.6050821772280668
-26.5,0.5846338581113559
-25.5,0.5678179792347459
-24.5,0.5543741962634198
-23.5,0.5442557297536013
-22.5,0.5377411743888403
-21.5,0.5357336472618052
-20.5,0.5405899156149981
-19.5,0.5586866919781273
-18.5,0.6097097729549027
-17.5,0.7670907843762305
-16.5,1.3476022935386487
-15.5,12.287062705121624
-14.5,14.281075692497879
-13.5,26.519910543613396
-12.5,5.727338351248075
-11.5,0.7862607576346908
-10.5,1.1123412640562287
-9.5,1.9134162094834148
-8.5,2.5517234869157277
-7.5,1.579230087356685
-6.5,0.9207749193315923
-5.5,1.8767257452215733
-4.5,0.7381757069773605
-3.5,2.412549402269688
-2.5,1.7181468424856257
-1.5,3.4927138751371816
-0.5,1.8995601709380425
0.5,6.2079701668858585
1.5,3.4079604104525814
2.5,3.3389836543462894
3.5,1.4384682298136355
4.5,7.152461117825048
5.5,6.75717787516058
6.5,8.56442198704744
7.5,6.603448969936965
8.5,6.7317887980178694
9.5,15.908860777857944
10.5,53.44219643493809
11.5,51.45953561631037
12.5,43.21624784018141
13.5,89.0376072083082
14.5,179.33463324443667
15.5,179.78917570289377
16.5,123.18590165808905
17.5,109.14179992576673
18.5,163.2200478710041
19.5,120.87140536507876
20.5,48.89439062012881
21.5,11.118231745786517
22.5,0.9924856745550389
23.5,1.085404857973519
24.5,0.9874676263411339
25.5,0.9105418832336212
26.5,0.8421690818302249
27.5,0.7838846494838182
28.5,0.7347943074323217
29.5,0.6935262532796536
