z,dens
-29.5,4.634329674235382
-28.5,4.222330247708781
-27.5,3.886874573517299
-26.5,3.609716713463424
-25.5,3.378021875124436
-24.5,3.182526016379611
-23.5,3.0163964835708654
-22.5,2.8745052400504516
-21.5,2.752954247823437
-20.5,2.6487619618738227
-19.5,2.5596601931316822
-18.5,2.4839785005512556
-17.5,2.4206236435614805
-16.5,2.3692258009430844
-15.5,2.330744444894743
-14.5,2.3098926725383606
-13.5,2.3281491326282957
-12.5,2.5327653114780837
-11.5,7.6645943371882295
-10.5,11.447602859151997
-9.5,4.973806962906379
-8.5,10.122869031504859
-7.5,13.016023599095071
-6.5,10.58289288656266
-5.5,14.715188741834039
-4.5,12.31223301167264
-3.5,16.558390061025744
-2.5,14.234193454680115
-1.5,7.998055574652035
-0.5,9.769795292883272
0.5,10.049316007424355
1.5,6.270979863486058
2.5,8.517706375842263
3.5,6.006634331508373
4.5,10.780016728992276
5.5,4.391343687356922
6.5,12.01263972900086
7.5,9.571420970615671
8.5,10.559063082719096
9.5,6.392851567808533
10.5,16.537727513534143
11.5,14.459066518788385
12.5,20.547427023794235
13.5,27.67811965482893
14.5,70.70851029960886
15.5,38.64705055423636
16.5,61.19122725544054
17.5,52.46844016244231
18.5,257.8967500811043
19.5,492.34791269559815
20.5,910.9001978322309
21.5,719.3416031676484
22.5,300.25359726500113
23.5,152.03586981446853
24.5,11.278508521614844
25.5,10.15359984610484
26.5,7.861353500884915
27.5,6.675725597328859
28.5,5.808706024501384
29.5,5.149605145397238
