z,dens
-29.5,1.1022280774387943
-28.5,1.0693659754390135
-27.5,1.0415802771307519
-26.5,1.0183606186467318
-25.5,0.999354319068161
-24.5,0.9843753041203662
-23.5,0.9734537347054099
-22.5,0.9669708494778556
-21.5,0.9660045179839719
-20.5,0.9732753646050721
-19.5,0.996090738937635
-18.5,1.0573139210074167
-17.5,1.2468173550799047
-16.5,2.0175190536209415
-15.5,6.229505088390684
-14.5,1.6314928562271538
-13.5,5.814316343050082
-12.5,5.018464616174476
-11.5,6.335036235261897
-10.5,11.072796405830097
-9.5,11.054578823189154
-8.5,20.792501040572837
-7.5,11.47434428827019
-6.5,10.38509900830735
-5.5,8.100791538709093
-4.5,9.211205785574123
-3.5,8.650793228246973
-2.5,10.162684259384433
-1.5,43.31245614871885
-0.5,282.1257233151697
0.5,448.1650700032925
1.5,216.94945180572608
2.5,45.136675594251564
3.5,27.050284154201854
4.5,19.34022862226553
5.5,36.726091575218774
6.5,41.721716070665885
7.5,43.6468857703844
8.5,38.03989055747904
9.5,31.426229065821968
10.5,45.503300346187515
11.5,182.5073423050542
12.5,302.54553322352467
13.5,203.16771879987212
14.5,59.03844311082284
15.5,4.3709625570646935
16.5,13.15111842474929
17.5,2.1369027545073562
18.5,2.6574625148593314
19.5,2.3196952744921755
20.5,2.0590599395293046
21.5,1.8572998398685185
22.5,1.6977411105652982
23.5,1.5689659717584834
24.5,1.4632934700380538
25.5,1.3754359261261557
26.5,1.3016504638789554
27.5,1.2392194244497332
28.5,1.186126635796244
29.5,1.140850416125902
