z,dens
-29.5,1.481295785561477
-28.5,1.4979777622474015
-27.5,1.5187548339952608
-26.5,1.5438175400434175
-25.5,1.573384378780455
-24.5,1.6076882752202446
-23.5,1.6469490611168327
-22.5,1.6913181632773575
-21.5,1.740766655211398
-20.5,1.79485299736764
-19.5,1.8522199011058573
-18.5,1.9094320513334029
-17.5,1.9580371968292676
-16.5,1.9761617844986346
-15.5,1.9006479081212881
-14.5,1.5566092259605073
-13.5,4.906696359246187
-12.5,27.698713237620023
-11.5,30.395779957531225
-10.5,49.18757229758664
-9.5,84.5264514770482
-8.5,114.7307687382569
-7.5,222.9382489856439
-6.5,374.2292883860753
-5.5,643.9338518153055
-4.5,1788.9554394611482
-3.5,3120.590028276725
-2.5,3911.4423333910277
-1.5,3241.750693482756
-0.5,1193.696742013819
0.5,161.66527578396074
1.5,11.64938307160827
2.5,10.219581519182725
3.5,12.119270027440812
4.5,8.257131057208987
5.5,3.1304978909765353
6.5,2.820648807100318
7.5,2.5751592983105844
8.5,2.390088554441663
9.5,2.2409948578566192
10.5,2.1167234300360946
11.5,2.011233234139523
12.5,1.9207415648905188
13.5,1.842635989478453
14.5,1.7749958486505375
15.5,1.7163520300534916
16.5,1.6655519918495305
17.5,1.6216767554250966
18.5,1.5839862166183136
19.5,1.55188124520468
20.5,1.5248764559558083
21.5,1.5025801566085044
22.5,1.484679346285343
23.5,1.470928401282511
24.5,1.4611405364395296
25.5,1.455181409603534
26.5,1.452964414270453
27.5,1.4544473172926449
28.5,1.4596299617780255
29.5,1.4685527745241016
