z,dens
-29.5,0.7015868751755457
-28.5,0.690960671862234
-27.5,0.6859736259079487
-26.5,0.6855715597223291
-25.5,0.6890930409180523
-24.5,0.6961756497189459
-23.5,0.7066962165247843
-22.5,0.72074727144164
-21.5,0.7386535890253523
-20.5,0.7610463671029177
-19.5,0.7890467930366022
-18.5,0.8247064809498242
-17.5,0.8721674346359225
-16.5,0.9412367198214205
-15.5,1.0605491860580805
-14.5,1.299317218823708
-13.5,15.878563133343745
-12.5,3.822752128987789
-11.5,1.7408321622013352
-10.5,3.9787784331884484
-9.5,3.5506628396381967
-8.5,3.8066008693765903
-7.5,0.6444799679433528
-6.5,7.632957349590337
-5.5,8.016309830224603
-4.5,2.7833110704420836
-3.5,36.24373003740776
-2.5,41.414305970484214
-1.5,28.430568078467044
-0.5,26.951974611262106
0.5,28.132747775219737
1.5,65.857784535993
2.5,44.06399584741377
3.5,232.48809547609397
4.5,526.2357592492392
5.5,681.7373733810504
6.5,520.2923621212417
7.5,258.5926277635681
8.5,176.86874147066035
9.5,158.17630103136563
10.5,94.1640498130318
11.5,63.68425295040402
12.5,45.08707788457689
13.5,56.7148951878708
14.5,114.24423417798138
15.5,82.90695034486343
16.5,61.617287793758315
17.5,34.34824855610537
18.5,74.4606334543365
19.5,66.21809345376607
20.5,70.53217247417057
21.5,66.8522927322928
22.5,34.978171214769354
23.5,31.80556739266529
24.5,2.702868065046593
25.5,0.8227159816161741
26.5,0.8270948067119892
27.5,0.7840716112824064
28.5,0.7464018477101523
29.5,0.7194007671678563
