z,dens
-29.5,1.32609573411043
-28.5,1.322542847827928
-27.5,1.3229543904849244
-26.5,1.3274005032428382
-25.5,1.3360345215141123
-24.5,1.3491094861859543
-23.5,1.3670056458004238
-22.5,1.3902760707835553
-21.5,1.4197242087226507
-20.5,1.456541798566195
-19.5,1.5025699044287608
-18.5,1.5608346707803569
-17.5,1.636767508443454
-16.5,1.741387779783967
-15.5,1.9012544099472004
-14.5,2.1980672919488216
-13.5,2.951699022862261
-12.5,14.704283328958166
-11.5,13.214381551592924
-10.5,13.528277115961295
-9.5,23.810516485759894
-8.5,25.780250830027985
-7.5,21.843887373937612
-6.5,19.21926636099331
-5.5,29.66254609588816
-4.5,27.96166614578197
-3.5,48.35013339850802
-2.5,31.80679122646318
-1.5,231.16600507224703
-0.5,1239.353480775172
0.5,1821.9231938162895
1.5,805.8936637901319
2.5,119.33329825640507
3.5,57.67970833784567
4.5,2.6400666886022552
5.5,8.226474528188012
6.5,6.040855244004751
7.5,4.931191375186806
8.5,4.168574761807718
9.5,3.614048555059064
10.5,3.194776702275092
11.5,2.8682095202950726
12.5,2.6078411125945595
13.5,2.396343450476923
14.5,2.2219400815315575
15.5,2.0763664120636984
16.5,1.953663980311515
17.5,1.8494377452488715
18.5,1.7603822959974604
19.5,1.6839703705025872
20.5,1.6182426608722333
21.5,1.5616627108634884
22.5,1.513014759113732
23.5,1.471330602785617
24.5,1.435836514720683
25.5,1.4059143217820655
26.5,1.38107270944006
27.5,1.3609260978420397
28.5,1.3451792984062845
29.5,1.3336167679361852
