z,dens
-29.5,0.24764324391383735
-28.5,0.24595004552149052
-27.5,0.2445657018018662
-26.5,0.24347384438805467
-25.5,0.24265197885341666
-24.5,0.24207272125560433
-23.5,0.2417072660441853
-22.5,0.2415355446490749
-21.5,0.24157489271198074
-20.5,0.24196047355659944
-19.5,0.24317770394192745
-18.5,0.24677442376648143
-17.5,0.25771746409580304
-16.5,0.29279145225085307
-15.5,0.4126145550887441
-14.5,0.8872909557010574
-13.5,4.589367876464774
-12.5,3.038989563626673
-11.5,1.1363009560653794
-10.5,2.550586166327428
-9.5,1.5817270160833459
-8.5,2.3417778607438704
-7.5,1.6809258660874462
-6.5,1.9680406564244248
-5.5,1.4140259019046195
-4.5,2.4270382716011576
-3.5,2.4991779240961725
-2.5,2.856594361454777
-1.5,3.7902224177401407
-0.5,23.412437228291225
0.5,72.27379721094712
1.5,129.9610083440457
2.5,156.93735735630102
3.5,332.9360710788735
4.5,479.7853634594183
5.5,526.0291136395039
6.5,534.0748377210587
7.5,290.1356245669618
8.5,114.51816941516367
9.5,54.099013316296585
10.5,18.595605992160397
11.5,8.00987421774553
12.5,6.514686515393055
13.5,1.3362312242937195
14.5,0.2660218141843088
15.5,0.24240827444863783
16.5,0.2568289807247084
17.5,0.2683063207259891
18.5,0.2742730355625007
19.5,0.2762521578434184
20.5,0.2757060205894333
21.5,0.27365548211681273
22.5,0.27077064968693
23.5,0.2674851375566318
24.5,0.26407862784985525
25.5,0.26073094841617306
26.5,0.2575567061481567
27.5,0.2546274334878516
28.5,0.2519857986537541
29.5,0.24965473213026346
