z,dens
-29.5,1.0451275584452822
-28.5,0.9672243847631501
-27.5,0.902291941014764
-26.5,0.8477013321451183
-25.5,0.8015363910631608
-24.5,0.7623872342830085
-23.5,0.7292212731891197
-22.5,0.7013069743312453
-21.5,0.6781801831968184
-20.5,0.6596561401443649
-19.5,0.6459106601608532
-18.5,0.6377000982778843
-17.5,0.6369212891123989
-16.5,0.6481602605999074
-15.5,0.683740489080796
-14.5,0.7849744444295792
-13.5,1.157876322321342
-12.5,4.197547362445444
-11.5,2.404099372131418
-10.5,0.7295825704461757
-9.5,1.3854722173935414
-8.5,1.5958431176912082
-7.5,3.014847977875408
-6.5,4.52809144222283
-5.5,2.782007654190026
-4.5,2.8255404094518606
-3.5,2.489513467826164
-2.5,3.1839973605483225
-1.5,2.539008167865122
-0.5,4.423397273227969
0.5,6.517011661135228
1.5,3.8840746050216666
2.5,2.441135324592837
3.5,11.154247199822269
4.5,11.922411506899019
5.5,11.959539788242541
6.5,23.4553833662126
7.5,23.056518208092914
8.5,20.872768675614353
9.5,20.375892196384505
10.5,46.0261757644166
11.5,98.20090574049588
12.5,110.97402439787884
13.5,143.06366678917877
14.5,237.9550834193403
15.5,239.290794309439
16.5,270.7581026610499
17.5,267.22057538843654
18.5,306.21066498542075
19.5,227.0364744560965
20.5,52.79520670665882
21.5,25.744395979259203
22.5,2.0429986670459916
23.5,2.655051826885242
24.5,2.178985142342432
25.5,1.838498209593703
26.5,1.59001912390711
27.5,1.402260906169333
28.5,1.2561260353608157
29.5,1.1396742979944543
