z,dens
-29.5,0.6035616370506113
-28.5,0.6144379487066639
-27.5,0.6289158398970311
-26.5,0.6462221708542232
-25.5,0.6661329863003801
-24.5,0.6886315981027307
-23.5,0.7137640506640316
-22.5,0.7415437231210023
-21.5,0.7718424097414737
-20.5,0.8042212996463112
-19.5,0.8376621220063479
-18.5,0.8702796842944994
-17.5,0.9001467500008925
-16.5,0.936885330974586
-15.5,1.0994571586908115
-14.5,12.32591606946205
-13.5,55.51454751553504
-12.5,43.202676285097375
-11.5,140.2579048479821
-10.5,319.1610576719632
-9.5,492.66521179285735
-8.5,503.51647357051996
-7.5,587.6320569487691
-6.5,484.6045756899287
-5.5,307.4695732594944
-4.5,231.69926848848442
-3.5,120.67941295183908
-2.5,44.14653859544232
-1.5,28.458063585404688
-0.5,21.720228445186958
0.5,26.793361178799437
1.5,36.41962669074351
2.5,12.1194603338319
3.5,28.292741162806223
4.5,21.978424191718776
5.5,29.489590785655743
6.5,37.38594361792087
7.5,30.301647976914282
8.5,15.012156402514801
9.5,12.405998753569929
10.5,13.143820059223012
11.5,17.637174115481926
12.5,9.621630507938324
13.5,21.69077960730072
14.5,27.2409622373937
15.5,29.459274368003587
16.5,16.761737425715676
17.5,34.60135604230579
18.5,67.3806128699575
19.5,179.43881211228347
20.5,292.1341328422899
21.5,171.11379861255276
22.5,99.6206201732237
23.5,34.14310784518179
24.5,2.560645917546469
25.5,7.372158686530031
26.5,2.5022337626918536
27.5,0.6633818024921879
28.5,0.6078245859184859
29.5,0.5986624530660669
