z,dens
-29.5,1.7430571510793709
-28.5,1.7347248572994878
-27.5,1.7310662499081788
-26.5,1.7320998743621512
-25.5,1.7379409523771499
-24.5,1.7488263367387316
-23.5,1.7651599489957979
-22.5,1.787595784457352
-21.5,1.817194704142617
-20.5,1.8557370389072445
-19.5,1.9063930516350736
-18.5,1.975305294747697
-17.5,2.0758309861029747
-16.5,2.242121138904343
-15.5,2.5856335801891768
-14.5,3.65638503655568
-13.5,11.868310968156303
-12.5,12.766114894582557
-11.5,29.377806158615417
-10.5,42.20928659915037
-9.5,17.063509165987234
-8.5,35.46636769551096
-7.5,70.96850160101485
-6.5,165.89174379237537
-5.5,361.73185417212983
-4.5,892.2325457551664
-3.5,1968.8242203535085
-2.5,2776.210126908225
-1.5,3329.4745258224707
-0.5,1582.95476433011
0.5,281.18636143916484
1.5,138.8134169789508
2.5,65.06812383240735
3.5,91.65292587067223
4.5,57.403398348591814
5.5,76.23688663876139
6.5,35.80831392200431
7.5,18.655261910364224
8.5,5.167622504946727
9.5,7.902901090590711
10.5,4.410976671693682
11.5,3.8328209979027865
12.5,3.444483089057874
13.5,3.1537686888006893
14.5,2.922861370214149
15.5,2.7334360229849954
16.5,2.574937324210143
17.5,2.440572191800368
18.5,2.3256422044058698
19.5,2.2267361367040546
20.5,2.141291917347636
21.5,2.0673377847170498
22.5,2.003329115993703
23.5,1.948040389197234
24.5,1.900490934745755
25.5,1.8598924753814499
26.5,1.825611344258928
27.5,1.7971410018703349
28.5,1.7740820941719564
29.5,1.7561283264577177
