z,dens
-29.5,1.700570240174285
-28.5,1.5239285763670696
-27.5,1.5314289792770832
-26.5,1.5717403830769565
-25.5,1.6247233745737333
-24.5,1.6873388753490937
-23.5,1.7600562402066022
-22.5,1.8441833373940584
-21.5,1.9408206300745767
-20.5,2.0492228889507738
-19.5,2.1617943093382026
-18.5,2.245786300965366
-17.5,2.162544563410454
-16.5,1.264104078488124
-15.5,12.16049976203457
-14.5,100.43426837755617
-13.5,128.8269278130955
-12.5,567.965929794055
-11.5,1148.3748607540626
-10.5,1440.3812212648822
-9.5,1524.9367174597387
-8.5,1571.1939436833277
-7.5,1483.5654750635224
-6.5,1241.2682145244917
-5.5,1075.3812577264882
-4.5,663.3442937339183
-3.5,286.4256555626043
-2.5,92.83451143698068
-1.5,49.65830442393696
-0.5,26.077664066931334
0.5,14.469622629752207
1.5,25.908922168369106
2.5,23.669401200652153
3.5,115.5112779176107
4.5,176.26459618282766
5.5,106.40140199709609
6.5,102.5377287751821
7.5,33.78335344056393
8.5,16.129671084397295
9.5,4.938417371230537
10.5,14.183452896158805
11.5,2.8641777316504866
12.5,16.040990997219534
13.5,7.525328367747863
14.5,20.885157884669102
15.5,9.350610287481611
16.5,39.8006150282939
17.5,42.468313045405054
18.5,64.83449735157315
19.5,103.23360558167613
20.5,122.41379494601463
21.5,167.42221262011358
22.5,186.13528680114763
23.5,102.23212303777797
24.5,22.053082735146603
25.5,12.67394465792526
26.5,8.932332927468593
27.5,17.67409593210662
28.5,17.42452822777726
29.5,4.833499793849125
