z,dens
-29.5,0.39126130580920737
-28.5,0.3982320042694981
-27.5,0.40671476742802276
-26.5,0.4168332507889697
-25.5,0.4287697123003357
-24.5,0.4427777322498046
-23.5,0.4592044109610992
-22.5,0.47852740621230566
-21.5,0.5014173294613421
-20.5,0.5288468465217365
-19.5,0.5622925548821801
-18.5,0.6041377389761144
-17.5,0.6585585074069822
-16.5,0.7337433465141306
-15.5,0.848545370403897
-14.5,1.0585120948492852
-13.5,1.6146130557810296
-12.5,5.3502331120298425
-11.5,1.6395622595314192
-10.5,1.26957122640394
-9.5,1.2534313556519294
-8.5,2.5094955569349997
-7.5,0.5495840957527
-6.5,2.333834601164521
-5.5,1.9548928760772253
-4.5,3.676045824596311
-3.5,2.4604381099596413
-2.5,6.468323655132331
-1.5,7.840124636435893
-0.5,64.77965373660264
0.5,177.81796417930263
1.5,415.13169931599174
2.5,448.3809839861231
3.5,406.91073410896416
4.5,293.54865851420476
5.5,209.65943623432938
6.5,230.39695432977402
7.5,238.206667502224
8.5,208.88886925853365
9.5,163.09801944885515
10.5,266.59211475470806
11.5,426.25495861519454
12.5,352.5413343604625
13.5,176.2278084439711
14.5,30.855261304548453
15.5,1.0336272339149668
16.5,0.515573381204373
17.5,0.5129693119058335
18.5,0.4823115514758473
19.5,0.451290155984461
20.5,0.42649183480451563
21.5,0.40822236278934776
22.5,0.3953706686652133
23.5,0.38674488632919934
24.5,0.3813876130429439
25.5,0.378601860512464
26.5,0.37790562574282693
27.5,0.3789795837976942
28.5,0.38162466973442155
29.5,0.38573169981426086
