z,dens
-29.5,2.0708024617547283
-28.5,1.9271772261472666
-27.5,1.8075739801916593
-26.5,1.7071685887160628
-25.5,1.622431414710715
-24.5,1.5507407472689274
-23.5,1.4901331275881877
-22.5,1.4391391473305355
-21.5,1.3966744646112095
-20.5,1.3619665783022648
-19.5,1.3345010973152271
-18.5,1.3139642899765556
-17.5,1.3001309728711514
-16.5,1.2925941717387819
-15.5,1.290573556713244
-14.5,1.3030640695314242
-13.5,1.646930865604154
-12.5,10.2793917148394
-11.5,28.25230722662763
-10.5,13.295845301254127
-9.5,7.4752273939440075
-8.5,18.283251131096034
-7.5,19.17460148729798
-6.5,18.72981568488383
-5.5,17.01578456472853
-4.5,12.46312171610027
-3.5,29.68316777185175
-2.5,24.602154437629853
-1.5,21.11529472519849
-0.5,17.464864140526103
0.5,9.92273605997405
1.5,11.380565094735957
2.5,9.282904430010946
3.5,13.167235410394529
4.5,20.31181606131315
5.5,23.689836144263214
6.5,29.61332392209761
7.5,22.6277534169702
8.5,21.10474082212164
9.5,20.147408307292398
10.5,49.14067016208623
11.5,136.2165541119327
12.5,204.75613721663797
13.5,322.0402593188732
14.5,476.88741026086933
15.5,486.34427743681874
16.5,440.89375221485255
17.5,433.8976308380284
18.5,502.5139626789883
19.5,365.5054851863807
20.5,152.21819475146972
21.5,79.53141613221352
22.5,10.152704264282587
23.5,5.819463999953148
24.5,4.189165312577168
25.5,3.53723840913948
26.5,3.0761738921023034
27.5,2.7295379853330735
28.5,2.459979870240858
29.5,2.2451835337953105
