z,dens
-29.5,0.6690527360363946
-28.5,0.6665352876355003
-27.5,0.6654804628956352
-26.5,0.6658244852289271
-25.5,0.6674934600019438
-24.5,0.6703898799176163
-23.5,0.6743702065106363
-22.5,0.6792062416953457
-21.5,0.6845158510411322
-20.5,0.6896333577434622
-19.5,0.6933576864132242
-18.5,0.6934627556010502
-17.5,0.6859772420801948
-16.5,0.6683061597409622
-15.5,0.7455958153293459
-14.5,3.5773920823328527
-13.5,2.0475676252583708
-12.5,1.229007094445472
-11.5,2.657448702038399
-10.5,0.7315931534630292
-9.5,3.4036924517944183
-8.5,0.6925083318070718
-7.5,4.064970163113386
-6.5,0.9106137143389116
-5.5,13.842456998924867
-4.5,17.681242853638555
-3.5,30.3113768464826
-2.5,20.3997456226957
-1.5,59.14682664150107
-0.5,47.920332575870525
0.5,39.01176519132302
1.5,56.16546733457829
2.5,60.81549673609432
3.5,101.44439748165165
4.5,219.55462353100924
5.5,348.1437292774975
6.5,274.9939203419361
7.5,190.4335007002749
8.5,87.74440490861367
9.5,30.507247272735302
10.5,12.8599011700616
11.5,17.706898001109597
12.5,8.555945658110113
13.5,0.9241925296722825
14.5,0.8661373091824851
15.5,0.88823034008696
16.5,0.8808983134888059
17.5,0.8613230404611851
18.5,0.8376929196138794
19.5,0.8136057506301891
20.5,0.7906526240762469
21.5,0.7695184999902747
22.5,0.7504637185004227
23.5,0.7335460994328199
24.5,0.7187282051971658
25.5,0.7059308735824089
26.5,0.6950603814014239
27.5,0.686022132211516
28.5,0.6787271918108534
29.5,0.6730948441552709
