z,dens
-29.5,0.6413206098859316
-28.5,0.6560307085824734
-27.5,0.6726955218767395
-26.5,0.6910110281434878
-25.5,0.7102655258629266
-24.5,0.7288635574689581
-23.5,0.743147236490273
-22.5,0.7439262821698991
-21.5,0.7031703713402613
-20.5,0.6232647835400872
-19.5,5.094896788717194
-18.5,4.849263180960623
-17.5,16.722156331503296
-16.5,24.447481231212908
-15.5,46.65605944072807
-14.5,147.79181368132691
-13.5,435.054703210777
-12.5,730.5525712053275
-11.5,1279.393978920154
-10.5,1729.1849317761964
-9.5,1452.4482493489547
-8.5,1469.6967567179802
-7.5,1350.2006364149267
-6.5,1274.5632430078272
-5.5,1182.0237700315874
-4.5,910.3637897443665
-3.5,444.48386445790607
-2.5,255.82119002969065
-1.5,247.25782809918428
-0.5,134.06387709281344
0.5,37.87613332405828
1.5,44.70556424878455
2.5,31.48241761155938
3.5,40.65914171387891
4.5,44.227156928506176
5.5,35.99064820550937
6.5,12.960072658537308
7.5,7.4081503722874364
8.5,1.5441221710867685
9.5,1.2584519426706482
10.5,1.0539378405211661
11.5,0.927223476735052
12.5,0.8415943645402854
13.5,0.7800824674597197
14.5,0.7340630009195116
15.5,0.6987170434449034
16.5,0.6711462991309286
17.5,0.6495064204385105
18.5,0.6325721611245578
19.5,0.619503073193219
20.5,0.60970970331458
21.5,0.6027734349552085
22.5,0.5983965087261286
23.5,0.5963697622444325
24.5,0.5965511074343949
25.5,0.598850594490976
26.5,0.6032193815425027
27.5,0.6096406162297114
28.5,0.6181203664858672
29.5,0.6286763066143388
