z,dens
-29.5,0.7952397564022724
-28.5,0.807038400045447
-27.5,0.8212192605781635
-26.5,0.8380794228574555
-25.5,0.8579927429502553
-24.5,0.8814410926651224
-23.5,0.9090626871723474
-22.5,0.9417307986869716
-21.5,0.9806896100127265
-20.5,1.027805077763345
-19.5,1.0860674979922806
-18.5,1.1607058868398328
-17.5,1.2620049403387459
-16.5,1.413796781973463
-15.5,1.686124790152395
-14.5,2.3594020027608145
-13.5,3.75936546109319
-12.5,2.6454598668879794
-11.5,1.4383801210172258
-10.5,2.728087740745514
-9.5,1.466705831373009
-8.5,5.850487911150152
-7.5,3.3797997902700145
-6.5,6.336875287509618
-5.5,1.4640646566920117
-4.5,5.944913170745028
-3.5,1.0640188905356736
-2.5,10.365087969459545
-1.5,1.9321306221339873
-0.5,70.23035667757001
0.5,134.22739040099674
1.5,241.93223322583805
2.5,317.4051074687567
3.5,276.27732900329835
4.5,235.73653508080744
5.5,184.21975102588877
6.5,180.90465125698657
7.5,149.5850314427224
8.5,143.80134204889512
9.5,111.48625264756541
10.5,216.8300021630715
11.5,428.8262624251523
12.5,441.3794241732985
13.5,238.77953767863733
14.5,56.726706558839
15.5,2.4057719289540325
16.5,1.1486724112983488
17.5,0.8160126461434151
18.5,0.7871321058394534
19.5,0.7755225161398451
20.5,0.7696043611292867
21.5,0.7660584937482214
22.5,0.7639384962741124
23.5,0.7630019474956627
24.5,0.7632410224991589
25.5,0.7647315751975591
26.5,0.7675814185233789
27.5,0.7719136536221489
28.5,0.7778636346652268
29.5,0.7855818237934419
