z,dens
-29.5,1.0946865763480362
-28.5,1.1029101420565393
-27.5,1.118252067334147
-26.5,1.141452737514274
-25.5,1.1736143681886066
-24.5,1.2163407991215813
-23.5,1.271963924180901
-22.5,1.3439270855381877
-21.5,1.4374705644549919
-20.5,1.5609464235233188
-19.5,1.72858462338155
-18.5,1.9670815071555434
-17.5,2.334234332656477
-16.5,2.9861561565794412
-15.5,4.497683232972288
-14.5,5.371376086596576
-13.5,11.680742187853498
-12.5,4.553783343334289
-11.5,19.16787752689329
-10.5,28.094184359580066
-9.5,39.29393393190516
-8.5,58.72039675546327
-7.5,51.59107544697983
-6.5,62.40431708442191
-5.5,166.5552522197038
-4.5,377.0851023729595
-3.5,532.5249905203626
-2.5,538.45597388434
-1.5,314.43132780911213
-0.5,125.51894637554228
0.5,72.29532174822702
1.5,27.384161668868913
2.5,40.07760556363139
3.5,32.554043973251034
4.5,47.181348459539265
5.5,37.63891062441267
6.5,60.83244372681208
7.5,66.63248018630776
8.5,53.90517829882204
9.5,47.193473034041055
10.5,93.21409833649186
11.5,172.73091836230267
12.5,147.37440073859074
13.5,247.31672483220711
14.5,454.10320419766407
15.5,501.1858797220374
16.5,464.4131820020087
17.5,492.53906556856543
18.5,376.035206477923
19.5,232.31789115168354
20.5,78.9234023638455
21.5,21.936653614697764
22.5,1.482964400424146
23.5,1.2097400498834119
24.5,1.1790771764177228
25.5,1.150017418621975
26.5,1.126415291083641
27.5,1.109032001418944
28.5,1.0979284624927628
29.5,1.0931125918574094
